ID,Groupe,Type_de_paire,Normaux_ou_TC,rôle,Sexe,O_ethinique,SSE,code,code_paire,impuls_1,impuls_2,impuls_3,impuls_4,impuls_5,impuls_6,impuls_7,impuls_8,impuls_9,impuls_10,impuls_11,impuls_12,impuls_13,impuls_14,impuls_15,impuls_16,impuls_17,impuls_18,impuls_19,impuls_20,impuls_21,impuls_22,impuls_23,impuls_24,impuls_25,impuls_26,impuls_27,impuls_28,impuls_29,impuls_30,sensibil_1a,sensibli_1b,sensibil_1c,sensibil_2a,sensibli_2b,sensibil_2c,sensibil_3a,sensibli_3b,sensibil_3c,sensibil_4a,sensibli_4b,sensibil_4c,sensibil_5a,sensibli_5b,sensibil_5c,sensibil_6a,sensibli_6b,sensibil_6c,habil_soc_1,habil_soc_2,habil_soc_3,habil_soc_4,habil_soc_5,habil_soc_6,habil_soc_7,habil_soc_8,habil_soc_9,habil_soc_10,habil_soc_11,habil_soc_12,habil_soc_13,habil_soc_14,habil_soc_15,habil_soc_16,habil_soc_17,habil_soc_18,habil_soc_19,habil_soc_20,habil_soc_21,habil_soc_22,habil_soc_23,habil_soc_24,habil_soc_25,habil_soc_26,habil_soc_27,habil_soc_28,habil_soc_29,habil_soc_30,habil_soc_31,habil_soc_32,habil_soc_33,habil_soc_34,habil_soc_35,habil_soc_36,habil_soc_37,habil_soc_38,habil_soc_39,habil_soc_40,habil_soc_41,habil_soc_42,habil_soc_43,habil_soc_44,habil_soc_45,habil_soc_46,prob_cpt_1,prob_cpt_2,prob_cpt_3,prob_cpt_4,prob_cpt_5,prob_cpt_6,prob_cpt_7,prob_cpt_8,prob_cpt_9,prob_cpt_10,prob_cpt_11,prob_cpt_12,prob_cpt_13,prob_cpt_14,prob_cpt_15,prob_cpt_16,altruisme_1,altruisme_2,altruisme_3,altruisme_4,altruisme_5,altruisme_6,gratif_1,gratif_2,gratif_3,gratif_4,gratif_5,gratif_6,gratif_7,gratif_8,gratif_9,gratif_10,gratif_11,gratif_12,gratif_13,gratif_14,gratif_15,gratif_16,gratif_17,gratif_18,gratif_19,gratif_20,gratif_21,gratif_22,gratif_23,gratif_24,gratif_25,gratif_26,gratif_27,cupidite_1,cupidite_2,cupidite_3,cupidite_4,cupidite_5,cupidite_6,cupidite_7,cupidite_8,cupidite_9,cupidite_10,cupidite_11,trav_equ_1,trav_equ_2,trav_equ_3,trav_equ_4,trav_equ_5,trav_equ_6,collab_1,collab_2,collab_3,collab_4,collab_5,collab_6,collab_7,collab_8,collab_9,collab_10,collab_11,collab_12,collab_13,collab_14,collab_15,collab_16,collab_17,collab_18,collab_19,collab_20,collab_21,collab_22,empath_1,empath_2,empath_3,empath_4,empath_5,empath_6,empath_7,empath_8,empath_9,empath_10,empath_11,empath_12,empath_13,empath_14,motiv_1,motiv_2,motiv_3,inv_1,avoir_1,afi_1,profit_1,remise_1,afb_1,inv_2,avoir_2,afi_2,profit_2,remise_2,afb_2,inv_3,avoir_3,afi_3,profit_3,remise_3,afb_3,inv_4,avoir_4,afi_4,profit_4,remise_4,afb_4,inv_5,avoir_5,afi_5,profit_5,remise_5,afb_5,inv_6,avoir_6,afi_6,profit_6,remise_6,afb_6,inv_7,avoir_7,afi_7,profit_7,remise_7,afb_7,inv_8,avoir_8,afi_8,profit_8,remise_8,afb_8,inv_9,avoir_9,afi_9,profit_9,remise_9,afb_9,inv_10,avoir_10,afi_10,profit_10,remise_10,afb_10,avoir_investisseur_Total_sans_coup_10,avoir_banquier_Total_sans_coup_10,pourcentage_investissement_jeu_1,pourcentage_remise_jeu_1,pourcentage_investissement_jeu_2,pourcentage_remise_jeu_2,pourcentage_investissement_jeu_3,pourcentage_remise_jeu_3,pourcentage_investissement_jeu_4,pourcentage_remise_jeu_4,pourcentage_investissement_jeu_5,pourcentage_remise_jeu_5,pourcentage_investissement_jeu_6,pourcentage_remise_jeu_6,pourcentage_investissement_jeu_7,pourcentage_remise_jeu_7,pourcentage_investissement_jeu_8,pourcentage_remise_jeu_8,pourcentage_investissement_jeu_9,pourcentage_remise_jeu_9,Investissement_moyen_sans_coup_10,Remise_moyenne_sans_coup_10,Gain_dyade_sans_coup_10,Gain_banquier_sans_coup_10,Somme_motivation,impuls_1_inv,impuls_7_inv,impuls_8_inv,impuls_9_inv,impuls_10_inv,impuls_12_inv,impuls_13_inv,impuls_15_inv,impuls_20_inv,impuls_29_inv,impuls_30_inv,sensibil_6c_inv,sensibli_1d,sensibil_1e,sensibil_2d,sensibil_2e,sensibil_3d,sensibil_3e,sensibil_4d,sensibil_4e,sensibil_5d,sensibil_5e,sensibil_6d,sensibil_6e,altruis_1_inv,altruis_2_inv,altruis_3_inv,altruis_4_inv,altruis_5_inv,gratif_2_inv,gratif_5_inv,gratif_7_inv,gratif_9_inv,gratif_11_inv,gratif_14_inv,gratif_16_inv,gratif_17_inv,gratif_18_inv,gratif_19_inv,gratif_25_inv,gratif_26_inv,gratif_27_inv,cupidite_8_inv,trav_equ_6_inv,collab_5_inv,collab_15_inv,collab_16_inv,collab_18_inv,collab_19_inv,collab_21_inv,empath_2_inv,empath_3_inv,empath_7_inv,empath_8_inv,empath_9_inv,Impulsivite_attentionnelle,Impulsivite_motrice,Impulsivite_manque_de_planif,impuls_moy,sensibilite_anxiete_moy,sensibilite_frustration_moy,HS_Communication,HS_Cooperation,HS_Affirmation,HS_Responsabilite,HS_Empathie,HS_Engagement,HS_Autocontrole,habil_soc_moy,Prob_cpt_externalises,Prob_cpt_Hyper_inat,Prob_cpt_moy,Gratif_Nourriture,Gratif_Social,Gratif_Argent,Gratif_Scolaire,gratif_moy,cupidite_moy_8items,altruisme_moy,Trav_equ_individ,Trav_equ_equipe,cupidite_moy,IS_Coop,IS_compet,IS_Individ,Empath_perspective,Empath_preoccup,Invest_moyen_1_10,Invest_moyen_1_9,Invest_moyen_2_9,Remise_moyen_1_10,Remise_moyen_1_9,Remise_moyen_2_9,Gain_total_paire,Invest_1_2_3,Invest_4_5_6,Invest_7_8_9,Remise_1_2_3,Remise_4_5_6,Remise_7_8_9,jj_mm_aa,CP,FAC1_1_Varimax,FAC2_1_Varimax,FAC3_1_Varimax,FAC4_1_Varimax,FAC5_1_Varimax,FAC6_1_Varimax,FAC1_1_Oblimin,FAC2_1_Oblimin,FAC3_1_Oblimin,FAC4_1_Oblimin,FAC5_1_Oblimin,FAC6_1_Oblimin
241,10,0,1,2,2,1,2,19,17,3,1,1,1,1,4,2,2,3,2,3,4,4,2,2,1,3,2,4,3,1,2,1,2,2,3,3,2,3,2,2,4,2,4,4,2,2,3,2,1,1,1,2,4,2,1,4,2,3,3,3,4,3,4,4,3,2,3,2,3,4,4,3,3,4,4,4,4,3,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,2,3,3,3,4,3,3,2,2,2,1,1,1,3,3,1,2,1,1,2,1,2,2,1,1,2,2,5,3,4,5,5,5,4,3,5,5,4,3,4,3,1,4,1,4,3,2,4,4,4,5,1,1,3,1,5,1,1,1,3,2,1,3,5,1,2,2,1,4,3,4,2,4,3,4,2,2,2,3,2,4,3,3,2,2,2,2,2,3,3,3,2,1,3,2,2,3,4,3,4,1,1,2,3,3,5,3,2,4,6,2,10,10,20,30,10,20,15,5,20,45,15,30,11,9,18,33,9,24,1,1,20,3,1,2,15,5,26,45,21,24,2,18,19,6,1,5,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,183,105,50,33.33,75,33.33,55,27.27,5,33.33,75,46.67,10,16.67,0,,0,,0,,6,6.33,288,105,,2,3,3,2,3,1,1,3,2,2,3,5,4,8,8,8,4,6,1,1,4,8,5,20,4,5,5,4,4,2,1,3,1,3,5,5,2,3,4,5,3,5,3,4,4,4,4,3,3,5,4,3,5,5,4,2.38,1.82,2.27,2.16,4.33,8.5,3.67,3,3.14,3.57,3.67,3.29,2.83,3.31,1.58,2.14,1.75,2.71,3.33,3.86,4.43,3.58,2.38,4.5,3.5,2.75,2.27,3.57,2.88,2.71,3.57,3.57,5.4,6,5.5,5.7,6.33,5.88,288,12,6,0,11.33,7.67,0,999,0,0.35791,0.53439,-0.2506,0.54408,-0.46643,-0.54245,0.36975,-0.1585,-0.54262,0.49036,0.48903,-0.74794
243,10,0,1,1,1,1,2,13,15,3,2,2,3,2,4,3,4,2,4,4,3,3,1,2,1,2,2,2,3,1,1,1,2,1,4,2,3,4,3,4,1,3,2,1,1,2,1,2,3,3,2,1,4,2,1,1,2,3,4,4,3,4,3,2,3,2,4,2,3,4,4,3,4,4,3,4,4,4,2,3,4,4,2,1,3,4,4,3,2,4,3,3,4,3,3,4,4,4,3,2,3,3,4,4,2,1,3,2,1,1,3,3,4,4,1,2,3,1,1,4,4,1,1,5,3,5,1,5,3,4,4,1,3,5,5,3,4,4,1,5,3,1,1,1,5,4,5,4,1,1,1,2,5,3,4,3,5,5,4,3,5,3,5,4,4,4,999,3,4,4,2,5,5,4,3,3,2,5,3,2,3,2,4,1,2,5,3,3,5,3,2,4,3,4,4,5,3,4,5,4,3,5,4,3,3,7,3,6,15,5,25,45,20,25,20,0,30,60,30,30,20,0,20,60,20,40,0,20,20,0,0,0,20,0,35,60,35,25,20,0,25,60,25,35,20,0,29,60,29,31,0,20,20,0,0,0,0,20,20,0,0,0,1,19,19,3,0,3,224,186,75,44.44,100,50,100,33.33,0,,100,58.33,100,41.67,100,48.33,0,,0,,12.78,17.67,410,186,,2,2,1,3,1,2,2,3,2,1,2,5,12,3,2,1,4,2,6,6,2,8,5,5,2,2,5,5,1,5,2,5,1,3,5,3,5,5,5,5,5,4,3,2,2,5,4,3,3,3,3,2,2,1,2,3,1.64,1.73,2.12,5.17,4.17,3.83,2.86,3.14,3.57,3,3,3.5,3.27,1.92,2.71,2.25,3,4.5,5,3.86,4.09,4.13,3,4,3.25,4.09,2.86,3.38,4,3.14,3.14,11.6,12.78,12.5,15.9,17.67,17.38,432,18.33,13.33,6.67,23.33,20,9.67,0,0,-0.27332,0.29165,-1.52974,1.33612,-1.20267,0.40165,-0.03646,-1.33787,-1.23954,1.44966,0.259,0.04539
244,10,0,1,2,2,1,2,20,18,3,2,4,2,2,3,3,4,3,2,4,3,4,2,4,3,3,1,3,3,3,4,2,2,1,2,2,2,3,4,5,3,2,2,4,1,2,1,2,4,4,2,1,1,1,4,2,5,2,2,4,4,3,4,4,3,2,1,3,3,4,4,3,4,4,3,3,4,3,2,3,3,3,2,4,3,4,4,3,3,3,4,1,3,4,3,3,4,2,4,3,3,2,2,3,3,2,3,1,1,2,3,3,1,4,1,2,3,1,1,1,1,1,2,1,5,3,5,4,5,1,4,1,4,2,4,1,3,4,1,4,5,3,2,2,3,4,3,4,1,4,3,1,1,1,2,2,3,4,2,3,5,1,2,3,3,4,4,3,4,4,4,4,5,2,2,3,1,4,4,3,4,4,4,2,3,1,4,4,3,1,4,5,1,1,3,4,5,1,2,1,5,5,5,4,5,1,7,1,8,12,20,24,8,16,15,5,25,45,20,25,5,15,20,15,5,10,20,0,30,60,3,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,15,5,25,45,20,25,5,15,16,15,1,14,1,19,19,3,0,3,226,210,40,33.33,75,44.44,25,33.33,100,5,100,50,100,50,100,50,75,44.44,25,6.67,14.22,16.33,436,210,,2,2,1,2,3,2,1,1,2,2,1,2,10,6,2,4,4,2,8,8,1,1,8,4,5,5,5,4,5,1,5,5,4,5,5,1,3,4,4,2,3,5,3,2,4,4,3,2,2,5,5,5,5,4,5,2.38,2.55,1.73,2.22,5.5,4.17,3.5,2.71,2.43,3.57,4,3,2.5,3.1,1.75,2.86,2.13,2.86,3,4,4.43,3.57,2.13,4.83,4,2.75,2.36,3.71,3.38,3,4.43,4.86,12.9,14.22,15,14.7,16.33,17.38,458,9.33,20,13.33,11,21,17,0,0,-0.85779,1.54238,-0.92961,0.16957,-0.81794,0.17211,-0.43071,-0.73814,-0.82682,0.28262,1.33243,-0.10216
245,10,0,1,2,2,1,2,23,21,3,1,2,2,2,3,1,3,2,4,3,3,4,1,1,2,2,4,3,3,1,1,2,1,1,3,2,2,2,4,2,4,3,5,5,2,5,3,3,4,4,3,2,4,2,3,4,5,3,3,3,4,2,3,4,3,1,3,2,3,3,2,2,2,3,2,3,4,3,3,2,4,4,3,3,2,4,3,3,3,3,4,4,3,4,3,4,3,3,2,2,2,3,3,1,1,3,2,1,1,2,2,2,1,3,1,2,1,1,2,1,2,1,3,3,2,4,3,5,3,5,4,4,5,5,5,3,2,2,1,4,5,2,1,1,2,3,5,5,2,2,1,1,1,3,4,5,3,1,3,2,3,1,1,2,1,2,1,4,1,3,3,5,5,4,3,3,4,5,2,4,1,3,1,1,3,3,4,2,5,2,3,4,2,3,3,2,4,4,3,2,4,4,4,3,3,5,5,4,5,15,23,15,8,7,12,8,33,36,25,11,20,0,40,60,40,20,10,10,30,30,20,10,18,2,37,54,35,19,13,17,32,39,25,14,10,10,28,30,18,12,2,18,22,6,4,2,19,1,11,57,10,47,1,19,19,3,0,3,256,142,25,53.33,60,69.44,100,66.67,50,66.67,90,64.81,65,64.1,50,60,10,66.67,95,17.54,12.11,20.56,398,142,,2,4,2,3,1,2,1,4,2,3,1,2,6,12,10,10,15,9,12,12,4,8,6,8,5,4,5,3,3,3,1,2,1,3,5,1,4,5,5,4,5,5,4,5,2,5,3,2,4,4,4,3,2,3,4,2.38,1.64,2.36,2.13,8.83,9.83,3,2.57,2.86,3.43,3.33,2.43,3,2.95,1.5,1.71,1.63,1.86,3.33,4.57,4.29,3.51,2.63,3.67,1.5,3,2.64,2.71,2.88,4.43,3.43,3.29,11,12.11,13,18.5,20.56,22.13,420,12.33,13.67,10.33,24.33,26.67,10.67,0,0,0.62016,-0.32832,-1.63632,0.23341,0.5225,-0.11043,0.50025,-1.67458,0.53375,0.32084,-0.2822,-0.015
246,11,0,1,2,2,1,2,15,13,2,1,2,2,3,2,1,1,2,4,3,3,4,2,3,4,2,2,3,3,3,1,2,2,1,4,2,2,1,3,1,1,6,1,3,1,1,1,3,1,1,5,2,1,3,3,2,5,3,4,4,4,3,3,3,2,2,4,3,3,3,1,2,4,3,1,4,4,3,3,1,4,4,3,3,1,3,3,2,3,3,1,3,3,4,3,2,4,3,3,2,4,4,3,1,1,1,2,1,1,2,4,4,1,3,1,1,1,1,1,1,2,3,4,1,4,5,2,4,5,4,1,5,4,5,5,3,5,2,5,4,2,3,1,1,4,4,4,2,5,3,2,2,2,2,1,4,1,3,2,4,3,5,2,2,2,5,4,3,5,3,1,1,4,2,1,5,1,1,2,2,1,1,1,3,5,3,3,2,3,2,4,1,4,3,2,4,4,4,2,1,4,4,4,4,3,4,5,3,5,15,30,45,10,35,10,10,20,30,10,20,15,5,25,45,20,25,2,18,21,6,3,3,0,20,20,0,0,0,1,19,21,3,2,1,2,18,22,6,2,4,3,17,17,9,0,9,4,16,18,12,2,10,2,18,18,6,0,6,194,107,25,22.22,50,33.33,75,44.44,10,50,0,,5,66.67,10,33.33,15,0,20,16.67,4.67,5.44,301,107,,3,4,4,3,1,2,1,2,2,4,2,2,6,6,1,3,3,3,5,5,6,3,6,4,5,4,3,2,5,4,2,1,1,3,1,4,3,5,5,3,4,4,2,1,4,3,1,3,4,4,2,3,2,4,5,2.63,2.09,2.45,2.39,4.5,4,3.67,3.14,3.14,2.71,3.33,1.86,2.83,2.96,1.33,2.29,1.63,3.71,2.83,3.43,3.86,3.46,2.5,3.83,4.5,2,2.45,3.57,1.38,2.43,3.29,3.29,4.4,4.67,4.63,4.9,5.44,4.88,325,10,1,3,13.33,1.67,1.33,0,0,0.34984,-0.1568,-0.36436,-1.18208,-1.06397,-0.72322,0.18927,-0.43286,-0.84834,-1.27166,-0.23116,-0.36565
247,11,0,1,2,2,1,2,7,5,2,2,3,2,2,2,3,3,2,2,1,3,3,2,1,2,2,2,3,2,2,1,2,2,1,2,3,1,4,3,4,3,2,3,2,2,1,1,3,2,3,3,1,2,1,3,3,5,2,3,3,4,3,3,3,3,2,3,2,3,3,3,2,3,4,3,3,4,3,4,4,4,4,4,4,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,2,3,2,3,2,2,2,2,2,1,2,2,1,1,2,1,3,2,1,1,1,2,1,2,2,4,5,1,4,2,4,4,1,4,2,4,4,4,4,2,3,1,2,1,2,3,4,4,4,3,2,2,3,4,2,4,3,2,1,2,3,5,1,1,2,2,3,4,2,4,2,1,2,4,3,2,3,3,3,2,2,1,1,1,2,4,2,3,2,3,1,3,2,2,3,4,3,3,4,2,3,3,3,3,2,3,4,6,2,10,10,25,30,15,15,20,0,35,60,35,25,20,0,40,60,40,20,19,1,32,57,31,26,20,0,30,60,30,30,20,0,50,60,50,10,20,0,60,60,60,0,20,0,40,60,40,20,20,0,55,60,55,5,20,0,60,60,60,0,367,151,50,50,100,58.33,100,66.67,95,54.39,100,50,100,83.33,100,100,100,66.67,100,91.67,18.78,39.56,518,151,,3,2,2,3,3,2,2,4,3,1,2,2,8,6,6,4,3,3,6,9,1,2,6,6,5,4,5,4,4,5,2,5,4,2,4,5,4,5,4,4,4,3,3,2,3,4,2,3,4,5,4,3,2,4,3,2,2,2.36,2.12,5,5,3.17,3,2.57,3.43,3.5,3.14,3.33,3.16,1.58,1.71,1.69,3.71,4.17,4.29,3.14,3.83,2.75,4.33,3.5,2,2.55,3,1.5,3.29,3.29,2.71,18.9,18.78,19.88,41.6,39.56,42.63,578,16.67,19.67,20,30,37,51.67,0,0,0.71901,-0.16297,-0.63919,-1.23613,-1.32159,-0.14284,0.67233,-0.73455,-1.20244,-1.16215,-0.08131,0.2045
248,11,0,1,2,2,3,2,4,2,4,2,3,3,2,3,4,3,3,2,1,4,4,1,3,2,3,2,3,3,2,2,3,3,1,2,2,1,3,4,4,3,6,5,4,1,3,1,1,4,3,1,3,4,1,5,5,6,2,4,4,4,4,4,3,2,3,4,2,4,3,3,3,4,4,2,4,4,3,4,1,3,3,2,3,2,4,4,4,4,2,4,2,4,4,2,4,4,3,3,1,3,2,3,2,2,3,1,1,4,1,1,2,1,1,4,1,1,1,1,3,1,1,3,1,4,1,2,1,5,3,1,2,5,3,5,1,1,2,1,5,4,1,1,1,3,3,3,2,2,3,3,1,2,1,1,1,4,5,2,5,2,4,1,4,4,5,5,3,4,4,3,5,5,3,5,3,5,5,2,5,4,5,5,2,2,4,2,2,5,3,1,2,3,1,4,4,3,2,3,2,3,5,4,4,5,3,6,3,5,15,15,15,0,15,2,18,20,6,2,4,19,1,29,57,28,29,15,5,15,45,10,35,17,3,26,51,23,28,4,16,18,12,2,10,10,10,20,30,10,20,0,20,20,0,0,0,4,16,28,12,12,0,5,15,28,15,13,2,191,141,25,0,10,33.33,95,49.12,75,22.22,85,45.1,20,16.67,50,33.33,0,,20,100,8.44,9.67,332,141,,1,1,2,2,3,1,1,2,2,2,1,1,24,18,5,4,3,1,4,3,3,4,5,5,3,5,5,3,5,4,3,4,3,5,5,2,5,5,5,3,3,5,1,2,3,4,4,4,4,3,3,5,4,3,4,2,2.27,1.64,1.97,7.33,5.83,4,3.71,2.57,3.57,3.5,1.71,3.17,3.18,1.92,1.71,1.69,2.14,3,3.71,4.57,3.36,2,4.17,5,3.25,2.18,2.86,4.38,4.71,3.86,3.71,8.1,8.44,8.88,10,9.67,10.88,362,8.67,12,4.67,10,11.67,7.33,0,0,0.9036,0.42872,-2.89755,0.83225,-0.1613,-0.95238,0.80158,-2.79791,-0.146,0.86318,0.32149,-1.04876
249,11,0,1,2,2,999,2,3,1,3,2,3,2,3,1,2,2,2,1,2,1,3,2,3,3,3,4,3,3,2,2,3,1,4,3,4,2,4,1,5,5,3,4,1,2,2,1,2,2,1,3,6,4,3,1,6,3,2,4,3,4,3,3,4,4,2,3,1,4,4,3,2,3,3,1,2,4,2,3,2,4,3,3,3,1,3,4,3,3,3,2,2,2,3,2,3,4,2,3,1,3,2,2,1,3,3,3,1,1,2,4,4,2,3,1,2,2,1,2,1,1,1,2,1,5,4,4,4,3,2,2,2,2,5,3,4,2,2,3,3,4,2,3,3,2,4,3,2,3,2,4,3,4,2,4,1,3,4,2,5,4,3,1,3,2,4,5,1,4,2,1,1,2,1,4,5,1,2,4,1,1,1,1,5,5,1,4,5,2,1,5,3,2,1,3,1,4,2,1,1,5,3,3,1,1,3,7,2,10,10,25,30,15,15,6,14,24,18,10,8,19,1,48,57,47,10,8,12,32,24,20,4,15,5,25,45,20,25,17,3,24,41,21,20,5,15,15,15,0,15,11,9,29,33,20,13,18,2,32,54,30,24,16,24,24,48,20,28,254,134,50,50,30,55.56,95,82.46,40,83.33,75,44.44,85,51.22,25,0,55,60.61,90,55.56,12.11,20.33,388,134,,2,3,3,3,4,4,2,2,2,1,4,4,15,15,8,2,4,2,6,3,18,12,4,24,5,5,5,4,5,2,4,4,1,2,3,2,4,3,3,4,2,3,1,2,5,1,1,2,1,5,4,5,4,5,5,2.13,2.82,2.82,2.59,9.17,9.67,3.5,3,2.14,3.14,3.33,2,2.33,2.78,1.92,2.86,2.19,2.57,3,3.14,2.57,2.82,2.75,4.83,4.5,2,2.64,4,1,1.86,3,3.71,12.5,12.11,12.38,20.3,20.33,21,440,11.67,13.33,11.33,24,20.33,16.67,0,0,-0.29976,0.24768,-0.02187,-2.14573,0.39052,-1.36064,-0.56146,-0.15156,0.75574,-2.36824,-0.06799,-0.76777
250,11,0,1,2,2,5,2,16,14,3,2,2,2,1,3,4,1,2,4,4,3,4,2,3,1,2,2,3,4,2,1,2,2,3,3,1,4,2,3,3,2,3,4,5,4,2,1,2,2,1,3,1,5,3,4,2,5,3,3,4,4,4,4,3,4,2,2,2,4,4,4,1,3,3,4,3,3,4,3,2,3,4,4,3,4,3,4,4,3,4,4,2,1,4,3,4,4,1,3,4,3,4,2,2,2,3,3,4,4,2,3,4,2,3,2,1,1,1,2,2,1,2,3,1,5,4,2,5,5,3,2,2,5,4,3,2,4,3,1,5,4,4,1,1,3,4,5,3,5,1,2,1,2,3,1,3,5,5,4,5,4,1,1,3,3,5,5,2,3,3,4,5,2,2,1,5,2,4,4,5,1,3,2,3,4,3,5,5,4,2,4,3,4,2,4,5,5,2,2,1,5,5,4,3,2,5,4,7,5,15,20,15,5,10,10,10,20,30,0,20,12,8,24,36,20,16,0,20,20,0,0,0,1,19,19,3,0,0,2,18,19,6,1,5,0,20,23,0,3,0,1,19,19,3,0,3,2,18,21,6,3,3,3,17,18,9,1,8,185,57,25,33.33,50,0,60,55.56,0,,5,0,10,16.67,0,,5,0,10,50,3.67,3.56,242,57,,2,1,4,3,1,2,1,2,1,3,2,2,9,6,16,20,4,2,6,3,3,15,8,4,4,5,4,3,5,4,3,4,2,4,5,2,2,5,5,5,4,5,1,3,4,3,2,1,1,4,2,4,4,4,5,2.63,2,1.91,2.18,7.67,8.33,3.33,3,2.86,3.57,3.5,3.57,2.67,3.21,2.42,2.86,2.44,3.29,3.33,4.43,4.57,3.9,2.5,4.33,5,2.75,2.73,3.57,3.13,2.43,3.57,4.29,3.6,3.67,3.5,3.3,3.56,3.38,268,9,1,1,8.33,0.33,2,0,0,-0.75981,0.82878,-0.16425,1.07846,-0.03599,0.59681,-0.4215,0.00788,-0.17798,1.17756,0.76687,0.16496
251,11,0,1,2,2,2,2,20,18,3,2,3,3,2,3,2,3,3,1,2,3,4,1,2,1,2,2,3,3,1,2,3,1,3,1,3,2,2,3,3,3,4,1,1,3,1,1,3,4,2,3,1,1,3,1,3,4,4,2,4,4,3,4,1,3,1,3,1,2,2,4,3,4,4,4,4,4,4,4,1,4,4,3,999,4,4,4,3,2,1,4,2,2,4,2,4,4,2,4,2,3,4,2,1,2,3,1,2,1,1,2,2,1,1,1,2,1,1,2,3,3,3,4,1,3,5,3,2,5,1,3,4,5,4,5,5,5,3,1,5,1,3,3,2,4,4,3,5,3,2,3,1,2,1,1,3,999,2,3,3,4,1,1,3,2,5,5,2,5,2,3,3,4,2,1,4,1,1,5,5,1,1,1,3,5,2,3,3,3,2,3,2,2,3,5,4,5,4,2,1,3,4,5,3,2,7,1,7,10,10,25,30,15,15,5,15,13,15,2,13,15,5,25,45,10,35,11,9,22,33,13,20,13,7,16,39,9,30,14,6,26,42,20,22,12,8,18,36,10,26,4,16,24,12,8,4,7,13,16,21,3,18,0,20,0,0,0,0,185,183,50,50,25,13.33,75,22.22,55,39.39,65,23.08,70,47.62,60,27.78,20,66.67,35,14.29,10.11,10,368,183,,2,3,2,2,4,2,1,3,2,3,2,3,12,12,3,3,3,3,12,6,3,3,3,9,3,3,3,2,5,3,5,2,2,1,5,5,3,3,4,4,3,5,3,1,4,3,1,3,3,4,4,3,2,4,5,1.88,2.27,2.36,2.17,6,6,3.83,2.71,3,3.86,3,2.43,2.67,3.07,1.58,1.43,1.5,4.14,3.33,3.29,4.29,3.76,1.86,3.17,5,2,2.1,3.57,2.13,2.29,3.86,3.43,9.1,10.11,10.13,9,10,9.38,368,10,12.67,7.67,9,14,7,0,0,1.17969,-0.38182,0.14627,-0.29011,-0.41121,-0.54569,0.95434,0.06119,-0.45162,-0.33979,-0.23997,-0.41029
252,11,0,1,2,2,5,3,19,17,2,1,3,1,1,2,2,3,1,4,4,3,3,3,1,1,4,4,2,3,3,3,1,1,1,2,1,4,1,4,3,4,2,6,4,5,6,5,1,4,3,1,1,4,1,2,6,1,3,2,2,3,1,2,2,3,1,2,1,2,2,3,1,4,4,2,3,2,1,1,2,2,4,2,3,2,3,4,1,3,2,3,1,1,4,3,3,4,1,3,2,2,3,1,1,3,,4,4,3,2,4,3,2,4,1,3,2,3,4,1,1,5,3,2,4,4,5,5,2,2,3,5,4,4,4,5,1,3,1,5,1,3,4,1,1,4,5,4,4,1,3,1,5,2,1,1,4,2,5,5,5,999,1,2,2,4,5,1,5,4,3,3,5,3,1,4,1,5,3,2,1,1,1,1,4,1,2,3,5,1,3,3,2,2,1,4,2,3,4,1,4,2,3,1,3,7,1,7,5,15,20,15,5,10,17,3,8,51,5,46,15,5,15,45,10,35,8,12,16,24,4,20,19,1,21,57,20,37,16,4,14,48,10,38,0,20,20,0,0,0,14,6,18,42,12,30,0,20,20,0,0,0,0,20,20,0,0,0,152,216,25,33.33,85,9.8,75,22.22,40,16.67,95,35.09,80,20.83,0,,70,28.57,0,,10.44,7.33,368,216,,3,3,2,4,1,2,2,4,2,4,1,6,6,8,30,20,6,5,4,3,1,4,12,36,5,5,1,3,4,1,4,1,2,1,5,5,3,2,5,5,3,5,1,1,3,5,2,4,3,5,4,4,3,2,5,2.5,1.91,2.64,2.35,9.83,12.67,3,2.14,2,2.71,2.83,2.29,1.17,2.31,2.64,3.29,2.87,3,3.17,3.57,3.71,3.36,2.71,3.67,4.5,1.5,2.7,3.71,1.75,3.57,2.14,3.71,9.4,10.44,11.13,6.6,7.33,7.63,388,12.33,14.33,4.67,6.67,11.33,4,0,0,-1.46277,-0.61872,-0.84982,-0.42383,1.43526,0.97744,-1.3868,-0.91493,1.66161,-0.31004,-0.74385,1.24064
